"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH",2026-05-26,87.7,-1.99,5.68,"McGreevy, Michael",668930,700241,"walk","blocked_ball",NA,NA,NA,NA,13,"Brice Turang walks. Christian Yelich to 3rd. Jackson Chourio to 2nd.","R","L","R","MIL","STL","B",NA,NA,3,2,2026,-1.21,-0.03,-0.49929020890537,0.468242791006596,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,6.155756072748,-127.489647640925,-6.17871811189254,-14.4284020140603,27.2125890959286,-31.3451355865078,3.21035105,1.620177165,NA,NA,NA,88.5,1549,6.9,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.58,NA,0.699458,0.7,1,0,0,NA,39,6,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",235,0.05,0.359,NA,NA,NA,NA,-0.359,NA,1,1,0.797,0.797,25,26,26,27,3,2,6,1,6,1,3.01,1.21,-1.21,33.9,NA,NA,NA,NA
"FF",2026-05-26,92.1,-1.9,5.87,"McGreevy, Michael",668930,700241,NA,"called_strike",NA,NA,NA,NA,4,NA,"R","L","R","MIL","STL","S",NA,NA,3,1,2026,-0.52,0.91,-0.611937260368962,2.31503724905672,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,4.39518632763556,-134.12748952554,-5.07613741586609,-7.17718936598616,26.4379755957459,-20.325192187021,3.21035105,1.620177165,NA,NA,NA,93.1,2104,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.85,NA,NA,NA,NA,NA,NA,NA,39,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",219,-0.015,-0.157,NA,NA,NA,NA,0.157,NA,1,1,0.812,0.812,25,26,26,27,3,2,6,1,6,1,1.76,0.52,-0.52,40.6,NA,NA,NA,NA
"FC",2026-05-26,87.4,-2.14,5.72,"McGreevy, Michael",668930,700241,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","MIL","STL","B",NA,NA,2,1,2026,0.29,0.72,-1.02029526038715,4.12967420205198,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,2.05359283599414,-127.290001009829,0.971703750063922,2.76134254451449,25.9150192562483,-24.7477614415688,3.21035105,1.620177165,NA,NA,NA,88.1,2264,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.83,NA,NA,NA,NA,NA,NA,NA,39,4,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",195,0.018,0.173,NA,NA,NA,NA,-0.173,NA,1,1,0.794,0.794,25,26,26,27,3,2,6,1,6,1,2.26,-0.29,0.29,28.9,NA,NA,NA,NA
"FF",2026-05-26,91.1,-1.92,5.83,"McGreevy, Michael",668930,700241,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","L","R","MIL","STL","S",NA,NA,2,0,2026,-0.56,1.03,-0.733753710229641,3.01469013408863,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,4.21766301834143,-132.703950558154,-3.31347748168616,-7.54214470906456,26.1505403245445,-19.4399561142447,3.21035105,1.620177165,NA,NA,NA,92.4,2151,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.66,NA,NA,NA,NA,NA,NA,NA,39,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",219,-0.012,-0.074,NA,NA,NA,NA,0.074,NA,1,1,0.806,0.806,25,26,26,27,3,2,6,1,6,1,1.69,0.56,-0.56,33.3,NA,NA,NA,NA
"FC",2026-05-26,87.2,-2.05,5.76,"McGreevy, Michael",668930,700241,NA,"ball",NA,NA,NA,NA,12,NA,"R","L","R","MIL","STL","B",NA,NA,1,0,2026,0.31,0.65,0.444176209263402,3.70788939587903,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,5.29914269431761,-127.006027314274,-0.00394188606693902,2.3649607067801,24.4155009026444,-25.2885016294769,3.21035105,1.620177165,NA,NA,NA,88.1,2244,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.81,NA,NA,NA,NA,NA,NA,NA,39,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",182,0.012,0.077,NA,NA,NA,NA,-0.077,NA,1,1,0.794,0.794,25,26,26,27,3,2,6,1,6,1,2.33,-0.31,0.31,34,NA,NA,NA,NA
"CH",2026-05-26,86.5,-1.99,5.79,"McGreevy, Michael",668930,700241,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","MIL","STL","B",NA,NA,0,0,2026,-0.73,0.22,1.14879695336644,2.08948759705249,NA,592885,694192,0,5,"Bot",NA,NA,NA,NA,NA,NA,8.97244678181373,-125.700718354758,-2.83597167963625,-9.62070066612914,25.8590634898697,-29.4826298523117,3.21035105,1.620177165,NA,NA,NA,87,1514,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.77,NA,NA,NA,NA,NA,NA,NA,39,1,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",230,0.006,0.055,NA,NA,NA,NA,-0.055,NA,1,1,0.788,0.788,25,26,26,27,3,2,6,1,6,1,2.84,0.73,-0.73,32.9,NA,NA,NA,NA
"SI",2026-05-26,89.4,-1.99,5.76,"McGreevy, Michael",694192,700241,"walk","ball",NA,NA,NA,NA,11,"Jackson Chourio walks.","R","R","R","MIL","STL","B",NA,NA,3,2,2026,-0.29,1.25,-1.36554777577419,3.17105335091926,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,2.15896921677875,-130.221146773934,-2.89802225694742,-3.79927471476346,27.546524983629,-17.5884744142,3.237557415,1.63390748,NA,NA,NA,90.2,2057,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.75,NA,0.699458,0.7,1,0,0,NA,38,6,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",218,0.018,0.244,NA,NA,NA,NA,-0.244,NA,1,1,0.77,0.77,25,22,26,22,3,2,6,1,6,1,1.6,0.29,0.29,35.4,NA,NA,NA,NA
"FF",2026-05-26,90.9,-1.74,5.86,"McGreevy, Michael",694192,700241,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","MIL","STL","B",NA,NA,2,2,2026,-0.46,0.94,0.573417732838816,3.65154266699685,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,6.79476690083636,-132.368294000239,-1.57301558024378,-6.77861498187814,24.9218542092641,-20.9022424040082,3.237557415,1.63390748,NA,NA,NA,92.1,2145,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.79,NA,NA,NA,NA,NA,NA,NA,38,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",218,0.009,0.142,NA,NA,NA,NA,-0.142,NA,1,1,0.761,0.761,25,22,26,22,3,2,6,1,6,1,1.79,0.46,0.46,35.7,NA,NA,NA,NA
"SI",2026-05-26,89.9,-1.98,5.79,"McGreevy, Michael",694192,700241,NA,"foul",NA,NA,NA,NA,2,NA,"R","R","R","MIL","STL","S",NA,NA,2,1,2026,-0.93,0.89,-0.073423753275866,3.08434252457644,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,6.71267249351835,-130.844853382915,-2.50674332115416,-12.0184917828113,25.6105985750021,-21.5687175057156,3.237557415,1.63390748,197,86,61,90.8,2173,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.81,NA,NA,NA,NA,NA,NA,NA,38,4,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",223,-0.008,-0.057,74.3,6.9,NA,NA,0.057,88,1,1,0.769,0.769,25,22,26,22,3,2,6,1,6,1,1.91,0.93,0.93,31.8,5.17741290131556,12.1817449263106,21.0109929465189,40.9304240378619
"SI",2026-05-26,89.3,-2.07,5.73,"McGreevy, Michael",694192,700241,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","MIL","STL","B",NA,NA,1,1,2026,-0.66,0.94,0.258688270990464,4.12818095165601,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,7.13171957673906,-129.96771745997,0.155618974729544,-8.85809867030426,24.6311093119359,-21.646787472269,3.237557415,1.63390748,NA,NA,NA,90.5,2099,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.72,NA,NA,NA,NA,NA,NA,NA,38,3,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",223,0.004,0.029,NA,NA,NA,NA,-0.029,NA,1,1,0.765,0.765,25,22,26,22,3,2,6,1,6,1,1.89,0.66,0.66,32.8,NA,NA,NA,NA
"ST",2026-05-26,80.3,-2.07,5.71,"McGreevy, Michael",694192,700241,NA,"blocked_ball",NA,NA,NA,NA,14,NA,"R","R","R","MIL","STL","B",NA,NA,0,1,2026,1.64,-0.41,2.51259783859639,0.785963312406576,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,6.87913965642506,-116.837983212174,-3.17648186439815,13.7575510189533,22.0124307405135,-35.5475298072025,3.237557415,1.63390748,NA,NA,NA,80.7,2441,6.6,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.92,NA,NA,NA,NA,NA,NA,NA,38,2,"Sweeper",1,0,1,0,0,1,1,0,"Standard","Standard",53,0.004,0.006,NA,NA,NA,NA,-0.006,NA,1,1,0.761,0.761,25,22,26,22,3,2,6,1,6,1,3.95,-1.64,-1.64,31.7,NA,NA,NA,NA
"SI",2026-05-26,89.4,-1.86,5.93,"McGreevy, Michael",694192,700241,NA,"swinging_strike",NA,NA,NA,NA,11,NA,"R","R","R","MIL","STL","S",NA,NA,0,0,2026,-0.81,0.68,-0.928289525558189,3.00214375365365,NA,592885,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,4.04158893184911,-130.23410447239,-2.54328277513543,-10.0423102932167,25.2277491867949,-24.0781720989084,3.237557415,1.63390748,NA,NA,NA,90.5,2130,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.75,NA,NA,NA,NA,NA,NA,NA,38,1,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",215,-0.006,-0.039,76.9,6.7,1.190707452,NA,0.039,NA,1,1,0.767,0.767,25,22,26,22,3,2,6,1,6,1,2.15,0.81,0.81,32.7,2.53382693546432,17.3673075015818,26.8475098327201,31.1710544578509
"FF",2026-05-26,90.7,-2.05,5.83,"McGreevy, Michael",592885,700241,"double","hit_into_play",NA,NA,NA,NA,4,"Christian Yelich doubles (5) on a sharp line drive to left fielder Bryan Torres.","R","L","R","MIL","STL","X",7,"line_drive",1,0,2026,-0.62,0.79,-0.552461430992895,2.38213454348799,NA,NA,NA,0,5,"Bot",77.27,68.82,NA,NA,NA,NA,5.06994944862232,-132.091002538816,-4.29759435953986,-8.23533308728086,25.5197533040571,-22.1977670947701,3.368323491,1.699901575,345,105.7,17,91.9,2188,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.75,0.531,0.66,1.25,1,1,1,5,37,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shade","Standard",218,0.056,0.673,76.3,7.8,NA,1.053,-0.673,105.7,1,1,0.711,0.711,25,34,26,35,3,2,6,1,6,1,1.95,0.62,-0.62,35.7,9.05744914991513,15.2657363582526,32.176024909759,43.0760806606032
"CH",2026-05-26,86.1,-2.09,5.78,"McGreevy, Michael",592885,700241,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","MIL","STL","B",NA,NA,0,0,2026,-0.95,0.37,-0.455957205612309,0.748840682794011,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,5.80787175338191,-125.244831767516,-6.29521259106768,-11.1051543231948,23.6101196573338,-27.1992531050618,3.368323491,1.699901575,NA,NA,NA,86.9,1782,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.84,NA,NA,NA,NA,NA,NA,NA,37,1,"Changeup",1,0,1,0,0,1,1,0,"Infield shade","Standard",231,0.003,0.046,NA,NA,NA,NA,-0.046,NA,1,1,0.708,0.708,25,34,26,35,3,2,6,1,6,1,2.69,0.95,-0.95,33.9,NA,NA,NA,NA
"FF",2026-05-26,92,-1.93,5.79,"McGreevy, Michael",666152,700241,"field_out","hit_into_play",NA,NA,NA,NA,2,"David Hamilton flies out to left fielder Bryan Torres.","R","L","R","MIL","STL","X",7,"fly_ball",3,2,2026,-0.47,0.86,0.105876634261,2.87566926275547,NA,686217,NA,2,4,"Bot",76.81,105.06,NA,NA,NA,NA,6.20233234167115,-133.982155966421,-3.36501515832977,-6.89979043898051,25.5136172769127,-21.1989864274036,3.134875328,1.582086614,285,82.6,29,93.5,2183,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.65,0.074,0.089,0,1,0,0,3,33,6,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",223,-0.034,-0.274,68.9,6.4,NA,0.143,0.274,88,1,1,0.672,0.672,25,28,26,29,2,1,6,2,6,1,1.8,0.47,-0.47,37.2,-3.40865672267236,14.3300385239983,30.6349649103468,37.7834058316601
"FC",2026-05-26,88.4,-1.97,5.72,"McGreevy, Michael",666152,700241,NA,"foul",NA,NA,NA,NA,14,NA,"R","L","R","MIL","STL","S",NA,NA,3,1,2026,0.19,0.61,0.856021654947398,2.31220205715776,NA,686217,NA,2,4,"Bot",NA,NA,NA,NA,NA,NA,6.442847679023,-128.773014963171,-3.41738607738019,0.960466161521462,23.6339260249931,-24.8765011260123,3.134875328,1.582086614,157,68.9,66,89.7,2277,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.75,NA,NA,NA,NA,NA,NA,NA,33,5,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",189,-0.003,-0.064,72.5,7.8,NA,NA,0.064,88,1,1,0.675,0.675,25,28,26,29,2,1,6,2,6,1,2.27,-0.19,0.19,30.3,14.5718620425526,-17.1644452471078,36.09806802178,29.1408360170425
"FF",2026-05-26,91.3,-1.93,5.77,"McGreevy, Michael",666152,700241,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","MIL","STL","B",NA,NA,2,1,2026,-0.52,0.71,-0.287551702682308,3.66253001687601,NA,686217,NA,2,4,"Bot",NA,NA,NA,NA,NA,NA,5.27134433738497,-133.017900280038,-0.914444412322037,-7.16590972585835,23.7803240616964,-23.6795341324864,3.134875328,1.582086614,NA,NA,NA,92.9,2233,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.72,NA,NA,NA,NA,NA,NA,NA,33,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",219,0.003,0.044,NA,NA,NA,NA,-0.044,NA,1,1,0.672,0.672,25,28,26,29,2,1,6,2,6,1,1.98,0.52,-0.52,35.4,NA,NA,NA,NA
"CH",2026-05-26,87.1,-2.06,5.74,"McGreevy, Michael",666152,700241,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","MIL","STL","B",NA,NA,1,1,2026,-1,0.04,-0.249739136517119,1.08802957674315,NA,686217,NA,2,4,"Bot",NA,NA,NA,NA,NA,NA,6.45253531904405,-126.810145483092,-4.97637517800917,-12.0625952262891,22.653763271996,-30.9789374679747,3.134875328,1.582086614,NA,NA,NA,88.5,1616,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.67,NA,NA,NA,NA,NA,NA,NA,33,3,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",231,0.003,0.038,NA,NA,NA,NA,-0.038,NA,1,1,0.669,0.669,25,28,26,29,2,1,6,2,6,1,2.93,1,-1,32.8,NA,NA,NA,NA
"FC",2026-05-26,87.4,-2.11,5.75,"McGreevy, Michael",666152,700241,NA,"called_strike",NA,NA,NA,NA,3,NA,"R","L","R","MIL","STL","S",NA,NA,1,0,2026,0.13,0.65,0.481056907884466,3.11082110983146,NA,686217,NA,2,4,"Bot",NA,NA,NA,NA,NA,NA,5.94656750163697,-127.290999180517,-1.50206079193719,0.393376676675594,21.7735140851812,-24.9388563393633,3.134875328,1.582086614,NA,NA,NA,88.8,2236,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.77,NA,NA,NA,NA,NA,NA,NA,33,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",187,-0.003,-0.049,NA,NA,NA,NA,0.049,NA,1,1,0.672,0.672,25,28,26,29,2,1,6,2,6,1,2.29,-0.13,0.13,32.6,NA,NA,NA,NA
"CH",2026-05-26,86.9,-2.13,5.81,"McGreevy, Michael",666152,700241,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","MIL","STL","B",NA,NA,0,0,2026,-0.85,0.26,-1.02805068577913,1.72566645281157,NA,686217,NA,2,4,"Bot",NA,NA,NA,NA,NA,NA,4.40940204130564,-126.535058993309,-4.00887852856218,-9.96657071618799,23.3250866210004,-28.7805131858775,3.134875328,1.582086614,NA,NA,NA,88.3,1562,6.9,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.6,NA,NA,NA,NA,NA,NA,NA,33,1,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",230,0.001,0.028,NA,NA,NA,NA,-0.028,NA,1,1,0.671,0.671,25,28,26,29,2,1,6,2,6,1,2.73,0.85,-0.85,34.2,NA,NA,NA,NA
"CU",2026-05-26,79.2,-2.07,5.83,"McGreevy, Michael",686217,700241,"double","hit_into_play",NA,NA,NA,NA,8,"Sal Frelick doubles (5) on a line drive to right fielder Jordan Walker.","R","L","R","MIL","STL","X",9,"line_drive",0,0,2026,1.28,-0.74,0.257163289544914,1.91678052371523,NA,NA,NA,2,4,"Bot",203.12,109.41,NA,NA,NA,NA,2.5919208425818,-115.353584832663,-0.105306737103976,10.9411266409985,22.0105448235837,-38.9613820219578,3.062910105,1.545767717,292,90.5,20,79.7,2528,6.6,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.88,0.337,0.306,1.25,1,1,1,4,32,1,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",50,0.022,0.536,69.3,8,NA,0.421,-0.536,90.5,1,1,0.649,0.649,25,26,26,26,2,1,6,2,6,1,4.37,-1.28,1.28,34.5,12.6796832803186,-16.2566125662756,27.7237109420489,34.4957370509401
"CH",2026-05-26,88.5,-2.12,5.71,"McGreevy, Michael",650859,700241,"field_out","hit_into_play",NA,NA,NA,NA,13,"Luis Rengifo grounds out softly to first baseman Alec Burleson.","R","L","R","MIL","STL","X",3,"ground_ball",1,2,2026,-1.07,0.27,-0.543265764856981,0.552921749258024,NA,NA,NA,1,4,"Bot",154.49,175.96,NA,NA,NA,NA,6.09791332332504,-128.693501096934,-6.84362465282301,-13.1272145118827,27.461044497645,-27.8983002217837,3.087483596,1.558169291,66,35.7,35,89,1728,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.79,0.243,0.222,0,1,0,0,1,31,4,"Changeup",1,0,1,0,0,1,1,0,"Infield shade","Standard",239,-0.01,-0.181,66.8,7.5,NA,0.244,0.181,88,1,1,0.659,0.659,25,29,26,29,2,1,6,1,6,1,2.65,1.07,-1.07,34.1,-4.97293223943159,10.1687480550665,39.6960731398092,40.9675194907457
"SL",2026-05-26,84.7,-1.94,5.68,"McGreevy, Michael",650859,700241,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","MIL","STL","B",NA,NA,0,2,2026,0.55,-0.1,1.11858525985008,-0.138789265153855,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,6.00695775938148,-123.135581575101,-6.84883260171016,4.48523299434851,22.6392908645108,-32.1408004830313,3.087483596,1.558169291,NA,NA,NA,85.8,2385,6.9,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.59,NA,NA,NA,NA,NA,NA,NA,31,3,"Slider",1,0,1,0,0,1,1,0,"Infield shade","Standard",92,0.001,0.015,NA,NA,NA,NA,-0.015,NA,1,1,0.658,0.658,25,29,26,29,2,1,6,1,6,1,3.27,-0.55,0.55,35.5,NA,NA,NA,NA
"FF",2026-05-26,89.8,-1.98,5.85,"McGreevy, Michael",650859,700241,NA,"called_strike",NA,NA,NA,NA,3,NA,"R","L","R","MIL","STL","S",NA,NA,0,1,2026,-0.63,0.5,0.825081689748245,2.95846728493101,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,8.29899232672883,-130.587231452561,-2.10010723657025,-8.8244681495367,25.7659615252118,-26.166142467001,3.087483596,1.558169291,NA,NA,NA,91,2260,6.9,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.6,NA,NA,NA,NA,NA,NA,NA,31,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",218,-0.004,-0.055,NA,NA,NA,NA,0.055,NA,1,1,0.662,0.662,25,29,26,29,2,1,6,1,6,1,2.31,0.63,-0.63,34.9,NA,NA,NA,NA
"FF",2026-05-26,91.6,-2.05,5.87,"McGreevy, Michael",650859,700241,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","L","R","MIL","STL","S",NA,NA,0,0,2026,-0.68,0.69,-0.689887615224597,3.12313220131022,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,4.92591942311022,-133.400050135336,-2.44918720927901,-9.10407944953591,27.3211057628724,-23.6213345198726,3.087483596,1.558169291,NA,NA,NA,92.7,2232,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.69,NA,NA,NA,NA,NA,NA,NA,31,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",219,-0.002,-0.043,NA,NA,NA,NA,0.043,NA,1,1,0.664,0.664,25,29,26,29,2,1,6,1,6,1,2.01,0.68,-0.68,35.1,NA,NA,NA,NA
"CU",2026-05-26,79.8,-1.95,5.79,"McGreevy, Michael",669003,700241,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Garrett Mitchell strikes out swinging.","R","L","R","MIL","STL","S",2,NA,1,2,2026,1,-0.93,0.590125481777135,1.22978073940169,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,3.61112982204601,-116.257870455448,-1.3032874744966,8.47960447776423,21.0282291255324,-40.6105963713694,3.292847769,1.661811024,NA,NA,NA,80.5,2556,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.84,NA,0,0,1,0,0,NA,30,4,"Curveball",1,0,1,0,0,1,1,0,"Infield shade","Standard",50,-0.015,-0.189,79.4,8.6,0.866431224,NA,0.189,NA,1,1,0.679,0.679,25,27,26,28,2,1,6,1,6,1,4.49,-1,1,33.2,19.8090752636227,-26.1973928722978,36.644827281351,31.0776694350316
"CH",2026-05-26,87.3,-2.14,5.8,"McGreevy, Michael",669003,700241,NA,"swinging_strike",NA,NA,NA,NA,7,NA,"R","L","R","MIL","STL","S",NA,NA,1,1,2026,-0.86,0.23,-0.609259124509831,1.91580874516144,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,5.47858562935258,-127.132040906066,-3.53460638355703,-10.3736153444401,23.5312389523741,-29.2271401752665,3.292847769,1.661811024,NA,NA,NA,88.3,1710,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.84,NA,NA,NA,NA,NA,NA,NA,30,3,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",230,-0.005,-0.062,81.3,7.8,0.875289312,NA,0.062,NA,1,1,0.684,0.684,25,27,26,28,2,1,6,1,6,1,2.74,0.86,-0.86,38.5,13.1339016680293,-0.538554353914864,27.2278232457731,44.1689238734685
"FC",2026-05-26,86.3,-2.27,5.7,"McGreevy, Michael",669003,700241,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","MIL","STL","B",NA,NA,0,1,2026,0.15,0.6,-0.818843988208987,4.18194129981737,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,3.13472415546266,-125.683600771815,1.5245072220646,0.941121710900426,25.1385159172421,-26.2864890601394,3.292847769,1.661811024,NA,NA,NA,87.2,2240,6.8,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.74,NA,NA,NA,NA,NA,NA,NA,30,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",181,0.002,0.03,NA,NA,NA,NA,-0.03,NA,1,1,0.682,0.682,25,27,26,28,2,1,6,1,6,1,2.45,-0.15,0.15,28.9,NA,NA,NA,NA
"FF",2026-05-26,92,-1.94,5.9,"McGreevy, Michael",669003,700241,NA,"foul",NA,NA,NA,NA,4,NA,"R","L","R","MIL","STL","S",NA,NA,0,0,2026,-0.59,0.99,-0.692261359681008,2.7500243285745,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,4.44420074454926,-133.926379450396,-4.18858533889119,-7.98402549548848,26.5384201424252,-19.5821098798216,3.292847769,1.661811024,185,76.8,19,93,2185,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.85,NA,NA,NA,NA,NA,NA,NA,30,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",217,-0.003,-0.043,78.4,6.8,NA,NA,0.043,88,1,1,0.685,0.685,25,27,26,28,2,1,6,1,6,1,1.69,0.59,-0.59,34.9,-0.471253759053626,30.5845614715838,28.1259522797019,44.7895677705147
"FC",2026-05-26,87.1,-2.18,5.73,"McGreevy, Michael",641343,700241,"home_run","hit_into_play",NA,NA,NA,NA,3,"Jake Bauers homers (8) on a fly ball to right center field.","R","L","R","MIL","STL","X",NA,"fly_ball",0,1,2026,0.09,0.55,0.373463873855327,2.90950456814257,NA,NA,NA,0,4,"Bot",178.96,48.48,NA,NA,NA,NA,5.92308791080837,-126.853283100632,-1.62185373042688,-0.172759853174194,23.595883381186,-26.1047140394275,3.217372047,1.623720472,394,102.3,35,88.2,2314,6.7,823785,671056,676475,802139,665877,691026,663494,687363,691023,53.78,0.463,0.891,2,1,0,3,6,29,2,"Cutter",0,0,0,0,0,1,1,0,"Infield shade","Standard",194,0.129,1.157,77.8,7.7,NA,1.743,-1.157,102.3,0,0,0.556,0.556,25,30,26,31,2,1,6,2,6,1,2.43,-0.09,0.09,28,14.4186015245857,-6.56793666144081,34.2494639390982,31.415997285621
